n_samples,zero_cross_rate,mean,variance,std,skewness,energy,mean_bandwidth,min_bandwidth,max_bandwidth,variance_bandwidth,std_bandwidth,spectral_entropy,wavelet
32768,0.4869516225961538,-0.6574064191736397,14885.557922255508,122.00638476020633,0.00553352122642502,487784123.77556515,6935.362315306081,6791.868521743669,7111.708570211992,4494.198199510897,67.03878130985748,0.954756616685046,db22
32768,0.487109375,1.265915707412205,14705.357331344336,121.26564777934573,-0.009665629516506184,481917661.148696,6931.457202623297,6756.669650266831,7080.103381902381,5155.5233993559505,71.80197350599738,0.9556716237406432,rbio5.5
32768,0.48400691105769234,0.3320457190457091,14696.255338138388,121.2281128209888,-0.01063448410658197,481570507.734972,6960.544150735972,6798.320274072588,7123.885915037723,4221.676732682968,64.97443137637272,0.9543506779175963,bior1.3
32768,0.48978365384615385,0.4916301718039904,14842.21501482619,121.82862970101154,0.0002218655053466528,486357621.63882446,6933.823866987684,6726.258379998619,7074.023746020679,4041.987117956286,63.57662398992483,0.9552983150336766,db5
32768,0.49371995192307694,-0.023147595231421292,14649.19528142273,121.03386006164857,-0.011516683108171388,480024848.5391203,6934.307403385051,6738.212842613066,7072.033274471779,4595.568206220642,67.79062034102242,0.9552342557162845,bior1.3
32768,0.48843149038461536,0.8467347615951439,14553.97492573677,120.63985629026905,-0.0004366715351961197,476928143.70384324,6942.145806900195,6798.3458241864255,7120.6256287969045,4646.866102314501,68.1679257592198,0.9557886641738288,bior1.3
32768,0.4895057091346154,-0.12892549481694004,14905.618058204933,122.08856645159256,-0.008407122379760412,488427837.1938516,6946.532456000007,6804.629892920839,7198.3001311458775,5312.726107934309,72.8884497566954,0.9558303208254101,db31
32768,0.4872220552884615,-0.6741049435368041,14682.941861107018,121.1731895309644,0.00281462316176529,481145529.25657225,6941.463358537904,6771.912003032043,7139.800404426506,4638.402078480906,68.10581530589666,0.9565347272091917,coif1
32768,0.4870793269230769,0.2513666050363099,14784.573485920087,121.5918314934029,-1.2434357940442467e-05,484462974.4382842,6924.1626944693435,6763.6792252405685,7052.352790946834,3795.9147425194546,61.61099530537918,0.9546469302112228,sym12
32768,0.49185697115384613,-0.5979679296724498,14531.914740317823,120.54839169527656,-0.00520346849507819,476193498.9217871,6924.266399538979,6768.300863656788,7060.177851185768,4266.47381052329,65.31825021020764,0.9557669971837114,bior1.3
